"Source";"Target";"weight";"first_year";"last_year";"Fryslân";"Gelderland";"Limburg";"Noord-Holland";"Overijssel";"UGV";"Zuid-Holland";"Noord-Brabant";"Drenthe";"Groningen";"Zeeland";"Flevoland";"frac_Fryslân";"frac_Gelderland";"frac_Limburg";"frac_Noord-Holland";"frac_Overijssel";"frac_UGV";"frac_Zuid-Holland";"frac_Noord-Brabant";"frac_Drenthe";"frac_Groningen";"frac_Zeeland";"frac_Flevoland"
"C07D";"C12N";25;"2013";"2024";0;6;0;0;0;0;8;10;0;1;0;0;0;0.24;0;0;0;0;0.32;0.4;0;0.04;0;0
"C07D";"C12P";29;"2013";"2023";0;0;0;1;0;0;20;8;0;0;0;0;0;0;0;0.0344827586206897;0;0;0.689655172413793;0.275862068965517;0;0;0;0
"C07D";"C12Q";15;"2013";"2024";0;8;1;1;0;0;1;3;0;1;0;0;0;0.533333333333333;0.0666666666666667;0.0666666666666667;0;0;0.0666666666666667;0.2;0;0.0666666666666667;0;0
"C07D";"C12R";1;"2013";"2013";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07D";"C13K";5;"2014";"2018";0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0.4;0;0;0.6;0;0;0;0;0
"C07D";"C14C";25;"2014";"2022";0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"C22B";2;"2015";"2022";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0.5;0;0;0.5;0;0;0;0;0
"C07D";"C23F";6;"2016";"2022";0;5;0;0;0;0;1;0;0;0;0;0;0;0.833333333333333;0;0;0;0;0.166666666666667;0;0;0;0;0
"C07D";"C23G";1;"2015";"2015";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"C07D";"C25B";13;"2016";"2024";0;0;0;7;0;0;4;2;0;0;0;0;0;0;0;0.538461538461538;0;0;0.307692307692308;0.153846153846154;0;0;0;0
"C07D";"C30B";1;"2016";"2016";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"C07D";"D01D";2;"2018";"2020";0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07D";"D01F";3;"2016";"2020";0;2;0;0;0;0;0;1;0;0;0;0;0;0.666666666666667;0;0;0;0;0;0.333333333333333;0;0;0;0
"C07D";"D06M";3;"2020";"2023";0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0.333333333333333;0;0;0.666666666666667;0;0;0;0;0
"C07D";"D06N";2;"2014";"2016";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07D";"D21C";2;"2015";"2020";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07D";"D21H";5;"2014";"2017";0;3;0;0;0;2;0;0;0;0;0;0;0;0.6;0;0;0;0.4;0;0;0;0;0;0
"C07D";"E06B";2;"2020";"2022";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"E21B";2;"2013";"2015";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"F21K";3;"2016";"2018";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"F21V";4;"2015";"2018";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"F21Y";1;"2017";"2017";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"F25J";1;"2015";"2015";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07D";"G01N";39;"2014";"2024";0;8;1;7;0;1;8;11;0;3;0;0;0;0.205128205128205;0.0256410256410256;0.17948717948718;0;0.0256410256410256;0.205128205128205;0.282051282051282;0;0.0769230769230769;0;0
"C07D";"G02B";2;"2015";"2016";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"G02F";5;"2014";"2022";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"G03C";1;"2016";"2016";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"G03F";5;"2013";"2015";0;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0.2;0;0.2;0;0.6;0;0;0;0
"C07D";"G06N";1;"2023";"2023";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07D";"G16C";2;"2022";"2023";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07D";"G21H";3;"2015";"2015";0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0.333333333333333;0;0.333333333333333;0;0;0;0.333333333333333;0;0
"C07D";"H01L";4;"2015";"2019";0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0.25;0.75;0;0;0;0
"C07D";"H05B";4;"2015";"2019";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07D";"H10K";11;"2013";"2019";0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"C07H";12;"2013";"2022";0;6;1;2;0;0;1;2;0;0;0;0;0;0.5;0.0833333333333333;0.166666666666667;0;0;0.0833333333333333;0.166666666666667;0;0;0;0
"C07F";"C07K";11;"2013";"2024";0;0;0;4;0;4;2;1;0;0;0;0;0;0;0;0.363636363636364;0;0.363636363636364;0.181818181818182;0.0909090909090909;0;0;0;0
"C07F";"C08B";2;"2015";"2015";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0
"C07F";"C08F";96;"2013";"2024";0;3;30;2;0;1;6;54;0;0;0;0;0;0.03125;0.3125;0.0208333333333333;0;0.0104166666666667;0.0625;0.5625;0;0;0;0
"C07F";"C08G";29;"2013";"2023";0;1;1;0;0;1;8;17;0;0;1;0;0;0.0344827586206897;0.0344827586206897;0;0;0.0344827586206897;0.275862068965517;0.586206896551724;0;0;0.0344827586206897;0
"C07F";"C08J";5;"2017";"2019";0;1;0;0;0;0;0;4;0;0;0;0;0;0.2;0;0;0;0;0;0.8;0;0;0;0
"C07F";"C08K";14;"2015";"2024";0;2;0;1;0;3;0;8;0;0;0;0;0;0.142857142857143;0;0.0714285714285714;0;0.214285714285714;0;0.571428571428571;0;0;0;0
"C07F";"C08L";11;"2013";"2022";0;1;0;0;0;0;1;9;0;0;0;0;0;0.0909090909090909;0;0;0;0;0.0909090909090909;0.818181818181818;0;0;0;0
"C07F";"C09B";5;"2016";"2022";0;2;0;2;0;0;0;1;0;0;0;0;0;0.4;0;0.4;0;0;0;0.2;0;0;0;0
"C07F";"C09C";1;"2014";"2014";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"C09D";19;"2013";"2022";0;3;0;2;0;1;2;11;0;0;0;0;0;0.157894736842105;0;0.105263157894737;0;0.0526315789473684;0.105263157894737;0.578947368421053;0;0;0;0
"C07F";"C09F";2;"2014";"2018";0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07F";"C09K";12;"2013";"2024";0;1;0;0;0;0;2;9;0;0;0;0;0;0.0833333333333333;0;0;0;0;0.166666666666667;0.75;0;0;0;0
"C07F";"C10M";16;"2014";"2021";0;1;0;0;0;1;13;1;0;0;0;0;0;0.0625;0;0;0;0.0625;0.8125;0.0625;0;0;0;0
"C07F";"C10N";8;"2014";"2021";0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0.125;0.875;0;0;0;0;0
"C07F";"C11B";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"C11D";5;"2014";"2024";0;3;0;0;0;0;2;0;0;0;0;0;0;0.6;0;0;0;0;0.4;0;0;0;0;0
"C07F";"C12N";4;"2013";"2020";0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0;0
"C07F";"C12P";2;"2017";"2019";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07F";"C12Q";10;"2013";"2022";0;3;0;3;0;2;0;2;0;0;0;0;0;0.3;0;0.3;0;0.2;0;0.2;0;0;0;0
"C07F";"C14C";3;"2014";"2021";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"C22B";3;"2020";"2024";0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07F";"C23C";13;"2013";"2024";0;0;0;0;0;0;0;6;0;0;0;7;0;0;0;0;0;0;0;0.461538461538462;0;0;0;0.538461538461538
"C07F";"C25B";2;"2013";"2013";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0.5;0;0;0.5;0;0;0;0;0
"C07F";"D06M";3;"2013";"2016";0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07F";"D21H";1;"2015";"2015";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07F";"F16C";1;"2021";"2021";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"C07F";"F16J";1;"2013";"2013";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07F";"G01N";20;"2013";"2024";0;3;0;7;0;5;1;4;0;0;0;0;0;0.15;0;0.35;0;0.25;0.05;0.2;0;0;0;0
"C07F";"G02B";3;"2015";"2017";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"G02F";2;"2015";"2015";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0
"C07F";"G03F";5;"2015";"2019";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"G09G";2;"2015";"2015";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0
"C07F";"G11B";1;"2014";"2014";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"C07F";"G16B";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"G21G";2;"2024";"2024";0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.5;0;0;0;0.5;0;0
"C07F";"H01J";1;"2015";"2015";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"H01L";14;"2013";"2023";0;0;0;1;0;0;0;9;0;0;0;4;0;0;0;0.0714285714285714;0;0;0;0.642857142857143;0;0;0;0.285714285714286
"C07F";"H01M";1;"2020";"2020";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"H05B";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07F";"H10K";11;"2013";"2017";0;0;0;1;0;0;1;9;0;0;0;0;0;0;0;0.0909090909090909;0;0;0.0909090909090909;0.818181818181818;0;0;0;0
"C07F";"H10N";1;"2023";"2023";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"C07G";"C07H";6;"2013";"2024";0;0;0;3;0;0;2;1;0;0;0;0;0;0;0;0.5;0;0;0.333333333333333;0.166666666666667;0;0;0;0
"C07G";"C08B";9;"2014";"2024";0;0;0;5;0;0;4;0;0;0;0;0;0;0;0;0.555555555555556;0;0;0.444444444444444;0;0;0;0;0
"C07G";"C08H";13;"2014";"2024";0;0;2;5;0;0;6;0;0;0;0;0;0;0;0.153846153846154;0.384615384615385;0;0;0.461538461538462;0;0;0;0;0
"C07G";"C08J";2;"2021";"2024";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"C07G";"C08L";24;"2014";"2024";0;2;3;2;0;0;16;1;0;0;0;0;0;0.0833333333333333;0.125;0.0833333333333333;0;0;0.666666666666667;0.0416666666666667;0;0;0;0
"C07G";"C10G";28;"2013";"2024";0;1;3;0;1;0;21;2;0;0;0;0;0;0.0357142857142857;0.107142857142857;0;0.0357142857142857;0;0.75;0.0714285714285714;0;0;0;0
"C07G";"C11B";3;"2014";"2022";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07G";"C11C";1;"2016";"2016";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07G";"C12M";3;"2014";"2022";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07G";"C12N";2;"2015";"2016";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07G";"C12P";8;"2014";"2022";0;0;0;2;0;0;2;4;0;0;0;0;0;0;0;0.25;0;0;0.25;0.5;0;0;0;0
"C07G";"C13K";7;"2017";"2022";0;0;0;3;0;0;4;0;0;0;0;0;0;0;0;0.428571428571429;0;0;0.571428571428571;0;0;0;0;0
"C07G";"D21C";12;"2014";"2024";0;2;0;5;0;0;5;0;0;0;0;0;0;0.166666666666667;0;0.416666666666667;0;0;0.416666666666667;0;0;0;0;0
"C07G";"D21H";1;"2023";"2023";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07H";"C07J";1;"2022";"2022";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"C07H";"C07K";86;"2013";"2024";0;6;1;7;0;4;19;41;0;4;1;3;0;0.0697674418604651;0.0116279069767442;0.0813953488372093;0;0.0465116279069767;0.22093023255814;0.476744186046512;0;0.0465116279069767;0.0116279069767442;0.0348837209302326
"C07H";"C08B";23;"2013";"2024";0;6;0;3;0;2;7;3;0;2;0;0;0;0.260869565217391;0;0.130434782608696;0;0.0869565217391304;0.304347826086957;0.130434782608696;0;0.0869565217391304;0;0
"C07H";"C08F";1;"2016";"2016";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"C07H";"C08G";1;"2016";"2016";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"C07H";"C08H";1;"2016";"2016";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07H";"C08L";3;"2015";"2021";0;2;0;0;0;0;0;0;0;1;0;0;0;0.666666666666667;0;0;0;0;0;0;0;0.333333333333333;0;0
"C07H";"C09B";2;"2020";"2022";0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07H";"C09K";4;"2016";"2020";0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0
"C07H";"C10G";1;"2016";"2016";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07H";"C10M";5;"2014";"2021";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07H";"C11B";1;"2014";"2014";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07H";"C11C";2;"2014";"2019";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07H";"C11D";6;"2014";"2021";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07H";"C12C";6;"2014";"2024";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07H";"C12G";1;"2024";"2024";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07H";"C12J";1;"2024";"2024";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07H";"C12M";10;"2013";"2023";1;2;0;0;0;0;5;2;0;0;0;0;0.1;0.2;0;0;0;0;0.5;0.2;0;0;0;0
"C07H";"C12N";190;"2013";"2024";0;20;4;8;1;14;52;83;0;3;2;3;0;0.105263157894737;0.0210526315789474;0.0421052631578947;0.00526315789473684;0.0736842105263158;0.273684210526316;0.436842105263158;0;0.0157894736842105;0.0105263157894737;0.0157894736842105
"C07H";"C12P";149;"2013";"2024";0;10;2;4;0;21;18;88;0;6;0;0;0;0.0671140939597315;0.0134228187919463;0.0268456375838926;0;0.140939597315436;0.120805369127517;0.590604026845638;0;0.0402684563758389;0;0
"C07H";"C12Q";102;"2013";"2024";1;23;4;12;1;5;31;22;0;2;0;1;0.00980392156862745;0.225490196078431;0.0392156862745098;0.117647058823529;0.00980392156862745;0.0490196078431373;0.303921568627451;0.215686274509804;0;0.0196078431372549;0;0.00980392156862745
"C07H";"C12R";9;"2014";"2022";0;0;0;0;0;2;3;4;0;0;0;0;0;0;0;0;0;0.222222222222222;0.333333333333333;0.444444444444444;0;0;0;0
"C07H";"C13B";1;"2017";"2017";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07H";"C13K";18;"2013";"2023";0;4;1;5;0;2;1;4;1;0;0;0;0;0.222222222222222;0.0555555555555556;0.277777777777778;0;0.111111111111111;0.0555555555555556;0.222222222222222;0.0555555555555556;0;0;0
"C07H";"C25B";2;"2014";"2017";0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07H";"C40B";11;"2013";"2021";0;6;0;1;0;1;2;0;0;0;0;1;0;0.545454545454545;0;0.0909090909090909;0;0.0909090909090909;0.181818181818182;0;0;0;0;0.0909090909090909
"C07H";"D06M";5;"2014";"2021";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07H";"D21C";6;"2014";"2024";0;0;0;3;0;0;2;1;0;0;0;0;0;0;0;0.5;0;0;0.333333333333333;0.166666666666667;0;0;0;0
"C07H";"F02B";2;"2016";"2017";0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07H";"F26B";1;"2022";"2022";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07H";"G01N";39;"2013";"2022";0;8;1;2;0;1;12;12;0;2;0;1;0;0.205128205128205;0.0256410256410256;0.0512820512820513;0;0.0256410256410256;0.307692307692308;0.307692307692308;0;0.0512820512820513;0;0.0256410256410256
"C07H";"G02B";2;"2014";"2014";0;1;0;0;0;0;1;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07H";"G06N";2;"2014";"2014";0;1;0;0;0;0;1;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07H";"G11B";2;"2014";"2014";0;1;0;0;0;0;1;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07H";"G11C";4;"2013";"2014";0;2;0;0;0;0;2;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07H";"H01L";4;"2013";"2014";0;2;0;0;0;0;2;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07H";"H05K";2;"2013";"2013";0;1;0;0;0;0;1;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07H";"H10K";2;"2014";"2014";0;1;0;0;0;0;1;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07J";"C07K";1;"2019";"2019";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07J";"C08G";1;"2015";"2015";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07J";"C11B";1;"2019";"2019";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"C07J";"C12P";1;"2023";"2023";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07J";"C25B";1;"2024";"2024";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"C08B";6;"2013";"2019";0;2;0;0;0;0;0;4;0;0;0;0;0;0.333333333333333;0;0;0;0;0;0.666666666666667;0;0;0;0
"C07K";"C08F";3;"2013";"2022";0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0.666666666666667;0;0;0.333333333333333;0
"C07K";"C08G";5;"2014";"2019";0;4;0;0;0;0;0;0;0;0;1;0;0;0.8;0;0;0;0;0;0;0;0;0.2;0
"C07K";"C08H";1;"2018";"2018";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07K";"C08J";1;"2022";"2022";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"C08K";2;"2020";"2021";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"C07K";"C08L";3;"2018";"2020";0;0;2;0;0;0;1;0;0;0;0;0;0;0;0.666666666666667;0;0;0;0.333333333333333;0;0;0;0;0
"C07K";"C09B";1;"2014";"2014";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07K";"C09D";1;"2014";"2014";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"C07K";"C09H";1;"2021";"2021";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"C09K";1;"2016";"2016";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07K";"C10G";2;"2014";"2017";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07K";"C10L";1;"2016";"2016";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"C10M";5;"2014";"2021";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"C11B";4;"2014";"2019";0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0.25;0;0;0.25;0.5;0;0;0;0
"C07K";"C11C";3;"2014";"2019";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"C11D";10;"2014";"2021";0;0;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0.1;0.1;0.8;0;0;0;0
"C07K";"C12C";9;"2014";"2024";0;0;0;1;0;0;1;7;0;0;0;0;0;0;0;0.111111111111111;0;0;0.111111111111111;0.777777777777778;0;0;0;0
"C07K";"C12G";1;"2024";"2024";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"C12H";4;"2013";"2024";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"C12M";10;"2013";"2024";0;2;0;1;0;0;4;2;0;0;1;0;0;0.2;0;0.1;0;0;0.4;0.2;0;0;0.1;0
"C07K";"C12N";1216;"2013";"2024";0;154;59;223;8;92;382;258;0;19;11;10;0;0.126644736842105;0.0485197368421053;0.183388157894737;0.00657894736842105;0.0756578947368421;0.314144736842105;0.212171052631579;0;0.015625;0.00904605263157895;0.00822368421052632
"C07K";"C12P";284;"2013";"2024";0;16;16;28;0;35;64;119;0;5;1;0;0;0.0563380281690141;0.0563380281690141;0.0985915492957746;0;0.123239436619718;0.225352112676056;0.419014084507042;0;0.0176056338028169;0.00352112676056338;0
"C07K";"C12Q";240;"2013";"2024";0;26;21;38;4;18;80;39;0;11;0;3;0;0.108333333333333;0.0875;0.158333333333333;0.0166666666666667;0.075;0.333333333333333;0.1625;0;0.0458333333333333;0;0.0125
"C07K";"C12R";39;"2013";"2024";0;4;0;1;0;0;8;26;0;0;0;0;0;0.102564102564103;0;0.0256410256410256;0;0;0.205128205128205;0.666666666666667;0;0;0;0
"C07K";"C13B";4;"2021";"2021";0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07K";"C13K";2;"2015";"2016";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"C25B";4;"2013";"2017";0;2;0;0;0;0;1;1;0;0;0;0;0;0.5;0;0;0;0;0.25;0.25;0;0;0;0
"C07K";"C40B";41;"2013";"2024";0;2;1;6;1;11;8;3;0;0;3;6;0;0.048780487804878;0.024390243902439;0.146341463414634;0.024390243902439;0.268292682926829;0.195121951219512;0.0731707317073171;0;0;0.0731707317073171;0.146341463414634
"C07K";"D06M";5;"2014";"2021";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"D21B";1;"2018";"2018";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07K";"D21C";2;"2015";"2018";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0
"C07K";"F16L";1;"2015";"2015";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07K";"F28D";2;"2014";"2017";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"C07K";"G01F";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"G01L";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"G01N";439;"2013";"2024";0;31;28;84;6;56;130;69;0;20;3;12;0;0.0706150341685649;0.0637813211845103;0.191343963553531;0.0136674259681093;0.127562642369021;0.296127562642369;0.157175398633257;0;0.0455580865603645;0.00683371298405467;0.0273348519362187
"C07K";"G01T";3;"2015";"2020";0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0.333333333333333;0;0;0;0;0;0;0.666666666666667;0
"C07K";"G02B";2;"2014";"2014";0;1;0;0;0;0;1;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07K";"G03B";1;"2013";"2013";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"C07K";"G06F";3;"2016";"2018";0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0.666666666666667;0;0;0;0.333333333333333;0;0;0;0
"C07K";"G06N";2;"2014";"2014";0;1;0;0;0;0;1;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07K";"G06V";1;"2024";"2024";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"C07K";"G11B";2;"2014";"2014";0;1;0;0;0;0;1;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
"C07K";"G11C";4;"2013";"2014";0;2;0;0;0;0;2;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
